[[1], [4, 0], [5, 0, 0], [0, 1, 1, 1], [2, 1, 1, 1, 1], [3, 0, 0, 0, 0, 1]], 0.7302
[[5], [0, 0], [2, 1, 0], [3, 1, 1, 0], [4, 0, 1, 1, 1], [0, 0, 1, 0, 0, 1]], 0.7242
[[0], [0, 0], [2, 0, 1], [2, 0, 1, 0], [2, 0, 1, 0, 1], [0, 1, 0, 0, 1, 0]], 0.7364
[[4], [1, 0], [5, 1, 0], [0, 1, 0, 1], [0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0]], 0.7372
[[5], [1, 0], [5, 0, 0], [0, 0, 0, 0], [1, 0, 1, 0, 1], [4, 0, 0, 0, 0, 1]], 0.7326
[[4], [2, 0], [4, 0, 0], [0, 1, 0, 0], [4, 1, 0, 0, 0], [0, 0, 0, 0, 1, 0]], 0.7416
[[5], [1, 1], [5, 0, 0], [1, 0, 0, 0], [3, 0, 0, 0, 0], [2, 0, 0, 0, 1, 0]], 0.7396
[[4], [3, 1], [4, 0, 0], [1, 1, 0, 0], [0, 0, 1, 0, 0], [5, 0, 0, 0, 0, 0]], 0.7368
[[1], [0, 0], [0, 0, 0], [4, 0, 1, 1], [0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1]], 0.7386
[[3], [2, 0], [5, 0, 1], [4, 1, 1, 0], [0, 0, 1, 1, 0], [4, 1, 1, 0, 0, 1]], 0.7374
[[5], [4, 0], [2, 0, 0], [5, 0, 0, 0], [4, 0, 0, 0, 0], [1, 0, 0, 0, 1, 1]], 0.7368
[[1], [3, 0], [1, 1, 0], [1, 0, 0, 0], [2, 0, 0, 0, 0], [3, 1, 1, 0, 0, 1]], 0.7344
[[2], [5, 1], [5, 0, 1], [5, 0, 0, 1], [5, 0, 0, 1, 0], [2, 0, 0, 0, 0, 1]], 0.7252
[[4], [4, 0], [4, 1, 0], [4, 0, 0, 0], [1, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0]], 0.7316
[[2], [1, 0], [1, 1, 1], [4, 0, 1, 0], [2, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1]], 0.7354
[[2], [4, 0], [5, 0, 0], [3, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 1, 1, 0]], 0.7388
[[3], [5, 0], [0, 0, 0], [5, 0, 1, 1], [1, 1, 0, 1, 1], [3, 0, 1, 0, 0, 1]], 0.7298
[[3], [5, 0], [5, 1, 1], [2, 0, 0, 1], [0, 1, 0, 0, 1], [3, 0, 0, 0, 0, 0]], 0.7286
[[5], [1, 0], [3, 0, 0], [1, 1, 1, 0], [3, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0]], 0.7388
[[3], [1, 0], [1, 0, 0], [2, 0, 0, 0], [1, 0, 0, 0, 0], [3, 0, 0, 0, 1, 0]], 0.738
[[2], [4, 1], [0, 1, 0], [1, 0, 1, 0], [1, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0]], 0.722
[[0], [0, 0], [3, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0, 0], [4, 0, 1, 0, 1, 0]], 0.7388
[[4], [4, 0], [0, 0, 0], [1, 1, 0, 0], [3, 1, 1, 1, 1], [1, 0, 0, 0, 1, 0]], 0.7352
[[1], [0, 1], [1, 0, 0], [4, 0, 1, 0], [5, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0]], 0.7366
[[1], [4, 0], [2, 0, 0], [3, 0, 0, 0], [4, 0, 0, 0, 1], [4, 1, 0, 0, 1, 0]], 0.7364
[[1], [5, 1], [2, 0, 0], [2, 0, 1, 0], [3, 0, 1, 1, 1], [0, 0, 0, 0, 1, 1]], 0.7318
[[0], [1, 0], [0, 0, 0], [5, 0, 1, 0], [2, 0, 0, 0, 0], [2, 0, 0, 0, 0, 1]], 0.7346
[[5], [2, 0], [2, 1, 0], [4, 0, 1, 1], [5, 0, 0, 1, 0], [5, 0, 0, 0, 0, 0]], 0.7342
[[2], [5, 0], [3, 0, 0], [1, 1, 1, 0], [1, 0, 0, 0, 0], [4, 0, 0, 0, 0, 1]], 0.7356
[[5], [3, 1], [4, 0, 0], [2, 0, 1, 0], [3, 0, 1, 1, 0], [0, 1, 0, 0, 0, 1]], 0.737
[[2], [1, 0], [3, 1, 0], [0, 0, 0, 1], [4, 0, 0, 1, 0], [4, 0, 0, 0, 1, 1]], 0.7338
[[0], [0, 0], [1, 0, 0], [5, 0, 1, 1], [0, 1, 0, 1, 0], [2, 0, 1, 1, 1, 1]], 0.7384
[[0], [2, 0], [3, 0, 0], [0, 1, 1, 0], [5, 0, 0, 0, 1], [4, 0, 0, 0, 0, 0]], 0.7394
[[4], [1, 0], [5, 1, 1], [2, 0, 0, 0], [2, 0, 0, 0, 0], [2, 1, 1, 0, 1, 0]], 0.7424
[[0], [5, 0], [3, 1, 0], [1, 0, 0, 1], [5, 0, 1, 0, 0], [0, 0, 0, 0, 0, 1]], 0.7282
[[5], [2, 1], [3, 0, 0], [1, 0, 0, 1], [3, 0, 0, 1, 0], [4, 1, 0, 0, 0, 0]], 0.7384
[[5], [4, 0], [5, 0, 0], [4, 1, 0, 0], [2, 1, 0, 0, 0], [5, 0, 0, 1, 1, 0]], 0.7398
[[4], [1, 0], [3, 0, 0], [1, 0, 0, 0], [5, 1, 0, 0, 0], [4, 0, 1, 0, 1, 0]], 0.7412
[[2], [5, 1], [1, 0, 0], [0, 0, 1, 0], [5, 0, 0, 0, 0], [2, 0, 0, 1, 1, 0]], 0.7366
[[4], [5, 0], [5, 1, 0], [5, 0, 1, 0], [5, 1, 1, 1, 1], [3, 0, 0, 0, 0, 1]], 0.7268
[[3], [1, 0], [3, 0, 0], [1, 0, 1, 0], [4, 0, 0, 0, 0], [3, 0, 0, 1, 0, 1]], 0.733
[[0], [3, 1], [0, 1, 1], [2, 0, 0, 0], [0, 0, 0, 1, 0], [5, 0, 0, 0, 0, 0]], 0.737
[[4], [4, 1], [3, 1, 0], [4, 0, 0, 0], [1, 1, 0, 0, 1], [2, 1, 0, 1, 0, 0]], 0.7252
[[0], [1, 0], [4, 0, 0], [5, 1, 0, 1], [0, 0, 0, 1, 0], [3, 0, 0, 0, 1, 0]], 0.7464
[[5], [1, 0], [4, 0, 1], [3, 0, 0, 0], [5, 0, 0, 1, 1], [3, 0, 1, 0, 1, 1]], 0.7398
[[2], [0, 0], [0, 0, 1], [4, 0, 0, 0], [3, 1, 0, 0, 1], [3, 0, 1, 1, 1, 0]], 0.7424
[[5], [3, 1], [2, 1, 1], [1, 0, 0, 0], [3, 1, 0, 1, 0], [4, 0, 1, 1, 0, 0]], 0.7346
[[3], [4, 0], [4, 1, 0], [2, 0, 0, 0], [2, 0, 0, 0, 1], [0, 1, 1, 0, 1, 0]], 0.7314
[[2], [1, 0], [1, 0, 1], [4, 0, 0, 0], [0, 0, 0, 0, 0], [0, 1, 0, 0, 1, 1]], 0.7414
[[5], [0, 0], [3, 0, 0], [1, 0, 0, 0], [4, 0, 1, 1, 0], [3, 0, 0, 0, 1, 0]], 0.738
[[2], [3, 0], [5, 0, 0], [2, 0, 0, 0], [0, 1, 1, 0, 0], [2, 0, 1, 0, 0, 1]], 0.7358
[[0], [0, 1], [3, 0, 0], [0, 0, 0, 0], [4, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]], 0.7416
[[4], [5, 0], [1, 0, 1], [4, 0, 0, 0], [2, 1, 0, 0, 0], [3, 0, 1, 1, 0, 1]], 0.7406
[[1], [4, 0], [5, 1, 0], [1, 0, 0, 0], [2, 0, 0, 0, 0], [5, 1, 0, 0, 0, 0]], 0.7352
[[1], [0, 0], [4, 0, 0], [3, 0, 0, 0], [0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0]], 0.738
[[1], [5, 0], [0, 0, 0], [5, 1, 0, 0], [2, 0, 1, 1, 0], [4, 0, 1, 0, 0, 0]], 0.7388
[[5], [0, 1], [5, 0, 0], [0, 1, 0, 0], [5, 1, 0, 0, 0], [1, 1, 0, 1, 1, 0]], 0.739
[[1], [2, 0], [5, 0, 0], [0, 1, 1, 0], [2, 1, 0, 0, 0], [4, 1, 0, 0, 0, 1]], 0.7378
[[2], [5, 0], [2, 1, 1], [5, 0, 0, 0], [0, 0, 1, 1, 1], [4, 0, 0, 0, 1, 0]], 0.7338
[[1], [4, 0], [0, 0, 0], [0, 0, 0, 1], [1, 1, 0, 0, 0], [3, 0, 0, 0, 0, 0]], 0.7492
[[3], [0, 0], [1, 1, 0], [2, 1, 0, 0], [1, 0, 0, 0, 1], [5, 0, 0, 0, 1, 0]], 0.7344
[[0], [3, 1], [3, 0, 0], [2, 0, 0, 0], [1, 0, 1, 0, 1], [2, 1, 0, 1, 0, 0]], 0.7344
[[4], [1, 0], [4, 0, 0], [3, 0, 0, 0], [3, 1, 0, 0, 0], [5, 1, 0, 0, 0, 0]], 0.7404
[[1], [1, 1], [1, 1, 0], [1, 1, 1, 0], [4, 0, 1, 0, 1], [5, 0, 0, 1, 0, 1]], 0.721
[[5], [1, 1], [1, 1, 0], [1, 0, 0, 0], [2, 0, 1, 0, 0], [0, 0, 0, 1, 1, 0]], 0.7286
[[1], [1, 1], [5, 1, 0], [4, 1, 0, 0], [4, 0, 0, 1, 1], [3, 1, 0, 0, 1, 0]], 0.7318
[[3], [0, 0], [1, 0, 0], [5, 0, 0, 0], [3, 0, 1, 1, 0], [1, 0, 0, 0, 1, 0]], 0.738
[[0], [0, 0], [5, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0, 1], [5, 1, 1, 0, 0, 0]], 0.7386
[[3], [5, 0], [5, 0, 0], [5, 0, 0, 0], [4, 1, 0, 1, 1], [1, 0, 0, 0, 0, 0]], 0.7382
[[5], [0, 0], [0, 0, 0], [3, 0, 0, 0], [5, 0, 1, 0, 0], [5, 0, 0, 0, 0, 1]], 0.7332
[[2], [2, 1], [3, 0, 0], [5, 0, 0, 1], [5, 0, 0, 1, 0], [0, 0, 1, 1, 1, 0]], 0.7364
[[1], [5, 0], [1, 1, 0], [3, 0, 0, 1], [4, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0]], 0.7384
[[0], [5, 0], [5, 0, 1], [0, 0, 1, 1], [2, 1, 0, 0, 0], [3, 0, 0, 1, 1, 1]], 0.7336
[[1], [5, 1], [0, 0, 0], [3, 0, 0, 0], [0, 0, 0, 0, 0], [5, 1, 0, 1, 1, 0]], 0.7394
[[4], [5, 0], [1, 1, 0], [1, 0, 0, 0], [4, 0, 0, 1, 0], [4, 0, 0, 0, 0, 0]], 0.7384
[[5], [1, 1], [0, 1, 1], [5, 0, 0, 1], [2, 1, 0, 0, 0], [5, 0, 0, 0, 0, 0]], 0.7232
[[4], [0, 1], [3, 0, 0], [0, 0, 0, 0], [0, 1, 0, 0, 0], [5, 0, 0, 0, 0, 0]], 0.7392
[[4], [2, 0], [2, 0, 0], [5, 1, 0, 1], [1, 1, 1, 1, 0], [0, 0, 0, 0, 1, 1]], 0.74
[[1], [5, 0], [4, 1, 1], [3, 1, 0, 0], [2, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1]], 0.732
[[5], [1, 0], [2, 0, 0], [4, 0, 1, 1], [5, 0, 1, 0, 0], [4, 0, 0, 0, 1, 1]], 0.7384
[[4], [2, 0], [2, 0, 1], [4, 1, 1, 1], [1, 0, 0, 0, 1], [2, 0, 0, 0, 0, 0]], 0.7352
[[3], [5, 1], [3, 0, 0], [3, 0, 0, 1], [3, 0, 0, 1, 0], [5, 0, 1, 0, 0, 0]], 0.741
[[0], [4, 1], [5, 1, 0], [0, 0, 0, 1], [5, 1, 0, 0, 1], [4, 0, 1, 0, 0, 0]], 0.7152
[[3], [0, 0], [5, 0, 0], [2, 0, 1, 0], [5, 1, 0, 0, 0], [0, 0, 0, 0, 1, 1]], 0.7358
[[3], [5, 0], [3, 1, 0], [5, 0, 0, 0], [0, 1, 0, 0, 0], [3, 0, 0, 1, 0, 0]], 0.7382
[[3], [4, 0], [3, 0, 0], [4, 1, 0, 0], [0, 0, 0, 0, 1], [0, 1, 1, 1, 1, 0]], 0.7376
[[0], [1, 1], [3, 0, 0], [3, 0, 1, 0], [2, 1, 0, 0, 0], [1, 0, 0, 0, 1, 1]], 0.7348
[[1], [4, 1], [2, 1, 0], [4, 0, 0, 0], [4, 0, 1, 0, 0], [2, 0, 0, 0, 0, 1]], 0.7274
[[4], [5, 1], [5, 0, 1], [5, 0, 0, 1], [3, 0, 0, 0, 0], [1, 0, 0, 0, 0, 1]], 0.726
[[1], [0, 1], [5, 0, 0], [3, 1, 1, 0], [1, 1, 1, 0, 0], [3, 0, 0, 1, 0, 0]], 0.7344
[[1], [1, 0], [4, 0, 0], [5, 0, 0, 0], [0, 1, 0, 0, 0], [4, 1, 0, 0, 0, 1]], 0.738
[[3], [5, 1], [4, 0, 1], [2, 0, 0, 0], [5, 0, 1, 0, 0], [2, 0, 0, 0, 0, 0]], 0.7386
[[3], [4, 0], [3, 1, 1], [1, 1, 0, 0], [2, 0, 0, 0, 0], [2, 1, 0, 1, 0, 0]], 0.7422
[[4], [4, 0], [5, 0, 1], [3, 0, 0, 1], [0, 1, 0, 0, 1], [1, 0, 0, 1, 1, 1]], 0.729
[[0], [2, 1], [3, 1, 0], [1, 0, 1, 0], [3, 1, 0, 1, 0], [3, 0, 0, 1, 0, 0]], 0.7308
[[5], [1, 1], [3, 0, 1], [3, 0, 0, 0], [2, 0, 0, 0, 0], [3, 0, 0, 0, 0, 1]], 0.7368
[[4], [0, 0], [4, 1, 0], [5, 0, 1, 0], [0, 0, 0, 1, 0], [0, 1, 1, 0, 0, 0]], 0.7346
[[4], [3, 0], [5, 0, 0], [5, 1, 0, 1], [1, 0, 0, 1, 0], [2, 0, 0, 0, 0, 0]], 0.7442
[[5], [4, 0], [0, 0, 0], [2, 0, 0, 1], [1, 0, 0, 0, 0], [3, 0, 0, 1, 0, 0]], 0.746
[[3], [3, 0], [3, 1, 0], [2, 1, 0, 0], [4, 0, 0, 0, 1], [5, 0, 0, 1, 0, 0]], 0.7336
[[2], [0, 0], [5, 1, 1], [5, 1, 0, 0], [2, 0, 1, 0, 0], [5, 1, 1, 0, 0, 1]], 0.7352
[[1], [0, 1], [2, 1, 0], [1, 0, 1, 0], [3, 0, 1, 0, 0], [4, 1, 0, 0, 0, 0]], 0.7258
[[2], [2, 0], [1, 0, 1], [5, 0, 0, 0], [4, 0, 1, 0, 1], [0, 0, 0, 0, 0, 0]], 0.7396
[[2], [2, 1], [1, 0, 1], [0, 1, 1, 0], [5, 1, 0, 1, 0], [4, 1, 0, 0, 0, 1]], 0.7376
[[4], [4, 0], [5, 0, 0], [2, 0, 1, 1], [5, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0]], 0.7342
[[2], [0, 1], [1, 1, 0], [4, 0, 0, 1], [0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1]], 0.7226
[[1], [3, 0], [5, 0, 0], [3, 0, 0, 0], [1, 1, 0, 0, 1], [0, 0, 1, 1, 1, 0]], 0.7392
[[4], [0, 0], [4, 1, 0], [5, 0, 0, 1], [1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0]], 0.7378
[[2], [0, 0], [1, 1, 0], [3, 0, 0, 0], [1, 1, 1, 0, 1], [2, 0, 0, 0, 0, 0]], 0.7314
[[2], [3, 0], [0, 0, 0], [3, 0, 1, 0], [0, 0, 0, 0, 0], [5, 0, 0, 0, 1, 1]], 0.7328
[[1], [1, 1], [2, 1, 0], [0, 0, 0, 1], [2, 1, 1, 1, 0], [5, 0, 0, 0, 1, 0]], 0.7266
[[3], [1, 1], [5, 0, 0], [4, 1, 0, 0], [5, 0, 0, 1, 0], [1, 0, 1, 1, 0, 1]], 0.7404
[[3], [5, 0], [5, 0, 0], [3, 0, 1, 0], [1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0]], 0.739
[[3], [1, 0], [2, 1, 0], [2, 1, 0, 0], [1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0]], 0.7392
[[0], [3, 0], [2, 0, 0], [2, 0, 0, 0], [0, 0, 0, 0, 1], [3, 0, 0, 1, 1, 1]], 0.7336
[[1], [0, 0], [0, 1, 1], [4, 0, 0, 0], [2, 1, 0, 0, 0], [1, 1, 0, 1, 0, 1]], 0.737
[[4], [1, 0], [3, 0, 0], [2, 1, 0, 0], [4, 0, 1, 0, 0], [1, 0, 0, 1, 0, 0]], 0.7364
[[1], [2, 0], [2, 0, 0], [0, 0, 0, 0], [1, 0, 1, 0, 1], [2, 0, 0, 0, 0, 0]], 0.734
[[5], [1, 0], [2, 1, 0], [5, 0, 0, 1], [0, 0, 0, 0, 1], [2, 0, 0, 0, 1, 0]], 0.7332
[[5], [4, 0], [5, 1, 0], [4, 0, 0, 1], [2, 0, 1, 0, 0], [0, 0, 0, 0, 0, 1]], 0.7282
[[0], [5, 0], [0, 0, 0], [5, 0, 0, 1], [0, 0, 0, 0, 1], [2, 0, 0, 0, 1, 0]], 0.7414
[[3], [1, 0], [3, 1, 0], [1, 0, 0, 0], [1, 0, 1, 0, 0], [2, 0, 1, 0, 1, 0]], 0.7314
[[1], [5, 0], [4, 0, 0], [2, 0, 0, 0], [0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0]], 0.7382
[[5], [4, 0], [3, 0, 0], [1, 0, 0, 1], [2, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]], 0.7452
[[1], [2, 0], [1, 0, 0], [5, 0, 0, 1], [2, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0]], 0.7474
[[5], [0, 0], [2, 0, 1], [1, 0, 0, 0], [3, 0, 0, 0, 1], [1, 0, 0, 0, 1, 0]], 0.7384
[[2], [4, 0], [0, 0, 0], [4, 0, 0, 0], [5, 0, 0, 0, 1], [5, 0, 0, 0, 0, 0]], 0.7374
[[4], [3, 0], [3, 0, 1], [5, 0, 0, 0], [5, 1, 0, 1, 0], [1, 1, 1, 0, 0, 0]], 0.7472
[[4], [1, 0], [4, 1, 1], [0, 1, 1, 0], [5, 1, 1, 0, 1], [0, 1, 0, 0, 0, 1]], 0.7288
[[1], [3, 0], [4, 1, 0], [5, 0, 0, 1], [1, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]], 0.7306
[[0], [1, 0], [5, 0, 0], [2, 0, 0, 0], [0, 1, 0, 1, 0], [5, 0, 0, 0, 0, 0]], 0.7416
[[1], [2, 1], [1, 0, 1], [2, 1, 0, 1], [0, 1, 0, 0, 1], [4, 0, 1, 0, 1, 1]], 0.7202
[[0], [3, 0], [0, 0, 0], [5, 0, 0, 1], [4, 0, 0, 0, 0], [3, 0, 1, 0, 1, 0]], 0.7484
[[2], [3, 0], [2, 0, 0], [2, 0, 0, 0], [2, 0, 0, 0, 0], [3, 0, 0, 1, 0, 0]], 0.7388
[[3], [1, 0], [5, 0, 0], [4, 1, 1, 0], [3, 0, 1, 1, 0], [5, 1, 0, 1, 1, 1]], 0.7376
[[0], [0, 1], [3, 0, 1], [4, 0, 1, 0], [3, 0, 0, 0, 1], [0, 1, 0, 0, 1, 0]], 0.7312
[[0], [0, 0], [0, 0, 0], [2, 0, 1, 1], [1, 0, 0, 0, 0], [1, 0, 1, 0, 1, 1]], 0.7382
[[4], [3, 0], [5, 1, 0], [0, 0, 0, 0], [5, 0, 0, 1, 0], [3, 0, 0, 0, 0, 0]], 0.7384
[[5], [5, 1], [3, 0, 1], [2, 1, 0, 0], [4, 0, 0, 1, 0], [1, 0, 0, 1, 1, 0]], 0.7446
[[3], [0, 0], [1, 0, 1], [4, 0, 0, 1], [0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0]], 0.7416
[[5], [5, 1], [2, 0, 0], [0, 0, 1, 1], [2, 1, 0, 0, 0], [4, 0, 0, 0, 1, 1]], 0.7294
[[4], [1, 0], [5, 0, 0], [5, 1, 0, 0], [5, 1, 0, 0, 0], [3, 0, 0, 0, 0, 1]], 0.7382
[[4], [3, 0], [1, 0, 1], [3, 1, 0, 0], [5, 0, 1, 1, 1], [2, 0, 1, 0, 1, 1]], 0.7384
[[1], [4, 0], [5, 0, 1], [2, 0, 1, 0], [2, 0, 0, 1, 0], [5, 0, 0, 1, 1, 0]], 0.7452
[[5], [5, 0], [2, 0, 0], [2, 0, 0, 1], [0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 1]], 0.7408
[[0], [4, 1], [3, 0, 1], [5, 0, 1, 0], [1, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0]], 0.735
[[0], [3, 0], [4, 0, 0], [0, 1, 0, 0], [5, 0, 0, 0, 1], [3, 0, 1, 1, 0, 0]], 0.7386
[[2], [1, 0], [0, 1, 0], [4, 0, 0, 1], [3, 0, 0, 1, 0], [1, 1, 1, 1, 0, 1]], 0.7324
[[2], [2, 0], [0, 0, 0], [3, 0, 0, 0], [5, 1, 0, 1, 0], [5, 0, 0, 1, 0, 1]], 0.7394
[[3], [3, 0], [0, 0, 0], [0, 0, 1, 0], [4, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0]], 0.7374
[[1], [1, 0], [4, 0, 1], [0, 1, 1, 0], [4, 0, 0, 0, 0], [3, 1, 0, 1, 0, 0]], 0.744
[[1], [2, 0], [3, 1, 0], [1, 1, 0, 0], [3, 0, 0, 1, 0], [4, 1, 0, 0, 0, 0]], 0.7388
[[5], [5, 0], [5, 1, 1], [0, 1, 0, 0], [3, 0, 1, 0, 0], [5, 1, 1, 1, 0, 0]], 0.7382
[[4], [4, 0], [5, 1, 1], [0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 0, 1, 0, 0, 1]], 0.7286
[[0], [4, 1], [4, 0, 1], [5, 1, 0, 0], [5, 0, 0, 0, 1], [4, 0, 0, 0, 1, 1]], 0.7334
[[1], [4, 0], [1, 1, 1], [0, 1, 0, 1], [2, 0, 0, 1, 1], [1, 1, 1, 0, 0, 0]], 0.7304
[[3], [5, 1], [5, 0, 1], [2, 1, 0, 1], [2, 0, 0, 0, 0], [5, 0, 0, 0, 0, 1]], 0.7266
[[1], [0, 0], [1, 0, 0], [4, 0, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 0, 0, 0]], 0.744
[[4], [4, 0], [4, 0, 0], [3, 1, 0, 0], [5, 0, 1, 0, 1], [1, 0, 1, 0, 0, 0]], 0.7356
[[2], [0, 0], [1, 0, 0], [4, 0, 0, 0], [4, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1]], 0.7406
[[5], [3, 0], [1, 0, 1], [1, 0, 1, 1], [3, 0, 0, 1, 1], [5, 1, 0, 0, 0, 0]], 0.73
[[5], [2, 0], [2, 0, 1], [3, 0, 0, 0], [4, 0, 0, 0, 0], [1, 0, 0, 1, 0, 1]], 0.7388
[[0], [2, 0], [0, 0, 0], [4, 0, 0, 0], [0, 1, 0, 0, 1], [3, 1, 1, 1, 1, 0]], 0.738
[[1], [0, 0], [3, 1, 0], [5, 0, 0, 1], [3, 0, 0, 1, 0], [3, 0, 0, 0, 0, 1]], 0.733
[[3], [4, 0], [1, 0, 0], [3, 0, 0, 1], [3, 0, 0, 0, 0], [0, 0, 0, 1, 1, 0]], 0.7474
[[4], [0, 0], [1, 0, 0], [0, 0, 0, 0], [3, 0, 0, 0, 0], [5, 1, 1, 0, 0, 0]], 0.7396
[[1], [3, 1], [1, 0, 0], [2, 1, 1, 0], [1, 0, 0, 0, 1], [5, 0, 0, 1, 0, 1]], 0.7318
[[2], [5, 0], [0, 1, 0], [2, 0, 0, 1], [5, 0, 0, 0, 0], [2, 0, 0, 0, 1, 0]], 0.7382
[[5], [3, 0], [5, 0, 0], [3, 1, 0, 1], [4, 0, 0, 1, 0], [3, 0, 1, 0, 0, 0]], 0.744
[[5], [1, 0], [5, 0, 0], [2, 1, 0, 0], [0, 1, 0, 1, 1], [4, 1, 0, 0, 1, 0]], 0.7376
[[0], [0, 0], [5, 0, 0], [1, 1, 0, 0], [4, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0]], 0.7382
[[3], [0, 0], [5, 0, 0], [4, 0, 1, 1], [0, 0, 0, 0, 0], [5, 0, 0, 1, 0, 0]], 0.7402
[[5], [2, 0], [5, 0, 0], [3, 1, 1, 0], [5, 0, 1, 0, 0], [4, 0, 1, 1, 0, 0]], 0.7358
[[3], [3, 0], [4, 0, 0], [5, 0, 0, 0], [2, 0, 1, 1, 0], [5, 1, 0, 0, 0, 0]], 0.7376
[[4], [0, 0], [0, 1, 0], [3, 0, 0, 0], [4, 0, 1, 0, 0], [4, 1, 0, 0, 0, 1]], 0.7284
[[1], [2, 0], [0, 0, 0], [3, 0, 0, 1], [3, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]], 0.7452
[[0], [3, 0], [2, 0, 1], [2, 0, 0, 0], [4, 1, 0, 0, 0], [1, 0, 0, 0, 1, 0]], 0.7468
[[1], [3, 1], [5, 0, 0], [1, 0, 0, 0], [2, 1, 1, 1, 1], [3, 0, 0, 0, 0, 0]], 0.7374
[[4], [5, 0], [0, 0, 0], [2, 1, 0, 0], [2, 1, 0, 0, 1], [0, 1, 0, 1, 1, 1]], 0.7388
[[2], [4, 1], [2, 0, 0], [2, 0, 0, 0], [1, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0]], 0.7416
[[0], [1, 1], [1, 1, 0], [3, 0, 1, 0], [3, 0, 0, 0, 0], [2, 1, 0, 0, 1, 1]], 0.728
[[5], [5, 0], [2, 1, 0], [3, 0, 0, 0], [0, 0, 0, 0, 0], [2, 0, 1, 0, 1, 0]], 0.7358
[[3], [0, 0], [4, 0, 0], [4, 0, 0, 1], [5, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0]], 0.7452
[[5], [3, 0], [1, 0, 1], [3, 0, 1, 1], [1, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1]], 0.7344
[[5], [1, 1], [0, 1, 1], [0, 0, 0, 0], [5, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0]], 0.7336
[[5], [3, 0], [1, 1, 0], [1, 0, 1, 0], [2, 1, 0, 1, 0], [0, 0, 0, 0, 1, 0]], 0.7358
[[3], [3, 0], [0, 0, 0], [2, 0, 1, 0], [3, 0, 0, 0, 1], [4, 1, 1, 0, 0, 0]], 0.7382
[[2], [2, 0], [3, 0, 0], [0, 0, 0, 0], [2, 1, 1, 0, 0], [5, 0, 1, 1, 0, 1]], 0.7368
[[0], [0, 0], [4, 0, 0], [2, 1, 1, 0], [3, 0, 0, 0, 1], [5, 0, 0, 0, 0, 0]], 0.7394
[[3], [4, 0], [0, 1, 0], [5, 0, 0, 1], [5, 0, 1, 0, 0], [3, 1, 0, 1, 0, 1]], 0.7288
[[2], [0, 0], [0, 1, 0], [4, 0, 1, 0], [3, 1, 0, 1, 1], [4, 0, 0, 0, 0, 0]], 0.7306
[[1], [5, 0], [4, 0, 0], [2, 0, 0, 0], [1, 0, 0, 1, 0], [2, 1, 0, 1, 0, 0]], 0.7404
[[5], [3, 0], [2, 0, 1], [2, 0, 0, 1], [0, 1, 0, 1, 0], [5, 0, 1, 0, 1, 0]], 0.7422
[[4], [2, 0], [1, 1, 0], [5, 0, 0, 0], [1, 1, 1, 0, 0], [3, 0, 0, 0, 1, 0]], 0.7332
[[2], [4, 0], [1, 0, 1], [4, 0, 1, 0], [5, 1, 0, 0, 1], [5, 0, 0, 0, 1, 0]], 0.7408
[[4], [2, 0], [4, 0, 0], [5, 1, 1, 1], [5, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1]], 0.7384
[[4], [0, 0], [5, 0, 1], [1, 1, 1, 0], [1, 0, 0, 0, 1], [3, 0, 0, 0, 0, 0]], 0.7388
